Purpose,EntryPeriod,ReturnPeriod,Percent
6,13,32,9.960628366711938e-05
6,13,33,0.0007576725027002897
6,13,34,1.4709554359418592e-05
6,13,35,0.00011115189720645482
6,13,36,0.00021575934467081562
6,13,37,4.86857032543808e-05
6,13,38,9.12866110339005e-05
6,13,39,3.266974775616645e-05
6,13,40,8.493726347490524e-05
6,13,41,0.00014855395731017612
6,13,42,4.691223046698894e-05
6,13,43,0.0
6,13,44,2.6454997337110295e-05
6,13,45,0.0
6,13,46,0.0
6,13,47,0.0
6,13,48,0.0
6,14,1,0.0
6,14,2,0.0
6,14,3,0.0
6,14,4,0.0
6,14,5,0.0
6,14,6,0.0
6,14,7,0.0
6,14,8,0.0
6,14,9,0.0
6,14,10,0.0
6,14,11,0.0
6,14,12,0.0
6,14,13,0.0
6,14,14,0.0009793964079032773
6,14,15,0.001408508415962047
6,14,16,0.0014028235159615238
6,14,17,0.0009542194997657478
6,14,18,0.0010261076068934514
6,14,19,0.0004440085079529555
6,14,20,6.919696958919484e-05
6,14,21,9.922882756684995e-05
6,14,22,4.961133466385202e-05
6,14,23,5.384206567296975e-05
6,14,24,0.00011367245637686554
6,14,25,0.00012716397575454367
6,14,26,4.8442522500459316e-05
6,14,27,0.0
6,14,28,0.00023800261806298378
6,14,29,0.00018280078673338997
6,14,30,0.0002742078103436707
6,14,31,0.00014940897390674005
6,14,32,0.00014229546511422984
6,14,33,9.562863176476806e-05
6,14,34,0.0003236667847642387
6,14,35,0.00023537775412617358
6,14,36,9.1533487751085e-05
6,14,37,0.0
6,14,38,0.00041993046291599216
6,14,39,5.2267266896109074e-05
6,14,40,0.0
6,14,41,7.818992911545344e-05
6,14,42,0.00027364748188119626
6,14,43,0.0
6,14,44,8.818343642021974e-06
6,14,45,0.0
6,14,46,1.3799465837785902e-05
6,14,47,1.909706499047845e-05
6,14,48,0.0
6,15,1,0.0
6,15,2,0.0
6,15,3,0.0
6,15,4,0.0
6,15,5,0.0
6,15,6,0.0
6,15,7,0.0
6,15,8,0.0
6,15,9,0.0
6,15,10,0.0
6,15,11,0.0
6,15,12,0.0
6,15,13,0.0
6,15,14,0.0
6,15,15,0.0006388382338941832
6,15,16,0.002345975566745813
6,15,17,0.0021127846666975734
6,15,18,0.0013220342720679803
6,15,19,0.0009592844065733876
6,15,20,0.001504335997382367
6,15,21,0.00042727736809372097
6,15,22,0.0005002260655771555
6,15,23,0.0002997156173545682
6,15,24,0.0005146076582773801
6,15,25,0.0010131201338138996
6,15,26,0.0005609332953667239
6,15,27,0.00017435119536423195
6,15,28,0.0008098806257966241
6,15,29,3.085686096078756e-05
6,15,30,0.0003579217886652829
6,15,31,0.00020847992883012292
6,15,32,0.0007195892584922921
6,15,33,3.4767266666728725e-05
6,15,34,0.00034070494955021824
6,15,35,0.0003275413462927142
6,15,36,0.0006241873319333172
6,15,37,0.00019558529998666536
6,15,38,5.751579679268332e-06
6,15,39,1.2349373569270456e-05
6,15,40,1.2349373569270456e-05
6,15,41,5.173167515607832e-05
6,15,42,0.00016258381732323608
6,15,43,8.335316765343074e-06
6,15,44,0.0
6,15,45,1.9565395206820608e-05
6,15,46,1.3043596804547075e-05
6,15,47,2.7076528049798694e-05
6,15,48,0.0
6,16,1,4.9178569154807264e-05
6,16,2,0.0
6,16,3,0.0
6,16,4,0.0
6,16,5,0.0
6,16,6,0.0
6,16,7,0.0
6,16,8,0.0
6,16,9,0.0
6,16,10,0.0
6,16,11,0.0
6,16,12,0.0
6,16,13,0.0
6,16,14,0.0
6,16,15,0.0
6,16,16,0.0007730423690293988
6,16,17,0.0030888706405832935
6,16,18,0.0011428831329882382
6,16,19,0.001302666306821202
6,16,20,0.0005395958786550839
6,16,21,0.000703442325933181
6,16,22,0.000489806618493217
6,16,23,0.0005372301023070761
6,16,24,0.00042978408184562403
6,16,25,0.0005437649819954153
6,16,26,0.0014481263065395543
6,16,27,0.0006580284546848002
6,16,28,0.0004555615110559823
6,16,29,0.00033941199636733355
6,16,30,0.0005060291122490745
6,16,31,0.0008406350428153828
6,16,32,0.0013113935011280873
6,16,33,0.0005492933678005695
6,16,34,0.00020859547952935647
6,16,35,0.00045114161749011813
6,16,36,0.00015450190804577378
6,16,37,0.00033364830389877054
6,16,38,0.00021284637034740497
6,16,39,8.028480460559663e-05
6,16,40,0.0
6,16,41,0.0001551948378353491
6,16,42,0.00016258381732323608
6,16,43,0.0
6,16,44,7.502696288339367e-05
6,16,45,0.0
6,16,46,0.0
6,16,47,0.0
6,16,48,0.0
6,17,1,3.772871621376508e-05
6,17,2,0.0
6,17,3,0.0
6,17,4,0.0
6,17,5,0.0
6,17,6,0.0
6,17,7,0.0
6,17,8,0.0
6,17,9,0.0
6,17,10,0.0
6,17,11,0.0
6,17,12,0.0
6,17,13,0.0
6,17,14,0.0
6,17,15,0.0
6,17,16,0.0
6,17,17,0.0014218267119655331
6,17,18,0.002850761248914807
6,17,19,0.0020572964815588676
6,17,20,0.0025151678762720822
6,17,21,0.0018468558129789811
6,17,22,0.0009833941483413681
6,17,23,0.0014251712553957313
6,17,24,0.0013600986768277756
6,17,25,0.0010275371768033986
6,17,26,0.0005401184183708965
6,17,27,0.00046599194765385677
6,17,28,0.0005242451518193393
6,17,29,0.0007243498973782288
6,17,30,0.0010936254495098466
6,17,31,0.0004488634126810548
6,17,32,0.0004952978637118816
6,17,33,0.0008641545526386037
6,17,34,0.00020803590923196578
6,17,35,0.0006898440891418366
6,17,36,0.0004907169173115712
6,17,37,0.0002780373196940109
6,17,38,5.957578811226837e-05
6,17,39,0.0003624499761327785
6,17,40,4.2641603522854035e-05
6,17,41,0.00010205600550406162
6,17,42,0.00010205600550406162
6,17,43,9.59200743930325e-06
6,17,44,3.837857643373533e-05
6,17,45,0.00011259273099658355
6,17,46,3.0028571595654988e-05
6,17,47,0.0005817338505970051
6,17,48,1.0386271473966576e-05
6,18,1,0.0
6,18,2,0.0
6,18,3,0.0
6,18,4,0.0
6,18,5,0.00013077441564860148
6,18,6,0.0
6,18,7,0.0
6,18,8,0.0
6,18,9,0.0
6,18,10,0.0
6,18,11,0.0
6,18,12,0.0
6,18,13,0.0
6,18,14,0.0
6,18,15,0.0
6,18,16,0.0
6,18,17,0.0
6,18,18,0.0008246593124467446
6,18,19,0.001680963555689263
6,18,20,0.0037696226405065825
6,18,21,0.001678962667165145
6,18,22,0.0015410454109174288
6,18,23,0.00128851305764239
6,18,24,0.000696319548327525
6,18,25,0.0013107721371309815
6,18,26,0.0016401128196844976
6,18,27,0.0005760208481339387
6,18,28,0.001190874700906542
6,18,29,0.0010936254495098466
6,18,30,0.00013492814301455455
6,18,31,0.002275277293803844
6,18,32,0.00045660101421112257
6,18,33,0.0002880545647537844
6,18,34,7.200917195065362e-05
6,18,35,0.00044093444725028296
6,18,36,0.0005333879928518903
6,18,37,0.00035085071521595205
6,18,38,0.0009929760213936878
6,18,39,0.00010660017456048478
6,18,40,0.0007817523562320972
6,18,41,0.00028915252849518114
6,18,42,8.50498021170396e-05
6,18,43,9.59200743930325e-06
6,18,44,6.715456221581417e-05
6,18,45,7.505079888371953e-06
6,18,46,0.0
6,18,47,0.0
6,18,48,0.0
6,19,1,9.202591453417694e-05
6,19,2,0.0
6,19,3,5.316289893765234e-05
6,19,4,0.0
6,19,5,0.0
6,19,6,0.0
6,19,7,0.0
6,19,8,0.0
6,19,9,0.0
6,19,10,0.0
6,19,11,0.0
6,19,12,0.0
6,19,13,0.0
6,19,14,0.0
6,19,15,0.0
6,19,16,0.0
6,19,17,0.0
6,19,18,0.0
6,19,19,0.0013765095821546666
6,19,20,0.002653608384654762
6,19,21,0.0031948275999503016
6,19,22,0.0035530556437875283
6,19,23,0.0026897128423164786
6,19,24,0.0029753481672342755
6,19,25,0.001509786358507239
6,19,26,0.001598126652550225
6,19,27,0.0011520836247196028
6,19,28,0.001956962426143666
6,19,29,0.0016537339108052059
6,19,30,0.0006840061373195272
6,19,31,0.0013776006042642906
6,19,32,0.0009152580515945107
6,19,33,0.00034144430388156476
6,19,34,0.000809705503218171
6,19,35,0.0007023457267761919
6,19,36,0.0002167714155640633
6,19,37,0.0007021863003351759
6,19,38,0.0
6,19,39,0.00040725139351209023
6,19,40,0.00038125418499376177
6,19,41,0.0003836553495348713
6,19,42,0.00034217422997636813
6,19,43,0.00038599251315082455
6,19,44,0.0
6,19,45,0.0
6,19,46,0.0
6,19,47,0.0
6,19,48,0.0
6,20,1,4.601285160797905e-05
6,20,2,2.3006425803989524e-05
6,20,3,0.0
6,20,4,0.0
6,20,5,0.0
6,20,6,0.0
6,20,7,0.0
6,20,8,0.0
6,20,9,0.0
6,20,10,0.0
6,20,11,0.0
6,20,12,0.0
6,20,13,0.0
6,20,14,0.0
6,20,15,0.0
6,20,16,0.0
6,20,17,0.0
6,20,18,0.0
6,20,19,0.0
6,20,20,0.0012770988025000954
6,20,21,0.0014621658481895207
6,20,22,0.0016595594700578732
6,20,23,0.0026500447112436116
6,20,24,0.005054130246087319
6,20,25,0.0024012024623054954
6,20,26,0.0016222140947475259
6,20,27,0.0009390255099554386
6,20,28,0.0006154975154761956
6,20,29,0.0009783869448649364
6,20,30,0.0005801032390794635
6,20,31,0.0005095263608401704
6,20,32,0.0010096152666255551
6,20,33,0.0001658438896826758
6,20,34,0.0011316358619045275
6,20,35,0.00098848342182194
6,20,36,0.0003988636740182844
6,20,37,0.00042776976507995516
6,20,38,8.878450245392262e-05
6,20,39,7.798398423331779e-05
6,20,40,0.0002339517935057347
6,20,41,0.000653248812347036
6,20,42,0.0
6,20,43,1.1698120128287784e-05
6,20,44,1.1698120128287784e-05
6,20,45,0.0001464301508185836
6,20,46,0.00012812354454734163
6,20,47,0.0
6,20,48,0.0
6,21,1,4.398842054496313e-05
6,21,2,0.0
6,21,3,0.0
6,21,4,0.0
6,21,5,0.0005590156039646167
6,21,6,0.0
6,21,7,0.0
6,21,8,0.0
6,21,9,0.0
6,21,10,0.0
6,21,11,0.0
6,21,12,0.0
6,21,13,0.0
6,21,14,0.0
6,21,15,0.0
6,21,16,0.0
6,21,17,0.0
6,21,18,0.0
6,21,19,0.0
6,21,20,0.0
6,21,21,0.0009085924095790018
6,21,22,0.002823622757837527
6,21,23,0.002465183782119586
6,21,24,0.002707907436645106
6,21,25,0.002172718140058038
6,21,26,0.0009289724443041369
6,21,27,0.0009656060881853193
6,21,28,0.00256488943926839
6,21,29,0.0011671088944932436
6,21,30,0.0031784969210250937
6,21,31,0.0008479243243570871
6,21,32,0.00076673995712113
6,21,33,0.0007274530639567153
6,21,34,0.0009885916649052956
6,21,35,0.00023210484922205898
6,21,36,0.00040617796539878253
6,21,37,0.00018518225831856211
6,21,38,8.487824369357739e-05
6,21,39,0.0001656749238299526
6,21,40,0.000207089659796873
6,21,41,0.00022799076731044396
6,21,42,0.0007137236892653664
6,21,43,0.00016773049721730706
6,21,44,4.473385077758432e-05
6,21,45,0.00022748144135673813
6,21,46,2.6250869505428034e-05
6,21,47,8.475467421832335e-05
6,21,48,0.0
6,22,1,4.398842054496313e-05
6,22,2,0.0
6,22,3,0.0
6,22,4,0.0
6,22,5,0.0
6,22,6,0.0
6,22,7,0.0
6,22,8,0.0
6,22,9,0.0
6,22,10,0.0
6,22,11,0.0
6,22,12,0.0
6,22,13,0.0
6,22,14,0.0
6,22,15,0.0
6,22,16,0.0
6,22,17,0.0
6,22,18,0.0
6,22,19,0.0
6,22,20,0.0
6,22,21,0.0
6,22,22,0.0004612828781557067
6,22,23,0.001130194972341844
6,22,24,0.0013577467000314774
6,22,25,0.002794594866902236
6,22,26,0.0030940116398388484
6,22,27,0.0016143731984269857
6,22,28,0.001976472709538277
6,22,29,0.0015395827233988361
6,22,30,0.0011008825890560891
6,22,31,0.002507696464274448
6,22,32,0.0007306626196841176
6,22,33,0.0013989502428985014
6,22,34,0.0006621699130045592
6,22,35,0.0013511710041107575
6,22,36,0.00029012972893524243
6,22,37,0.0005092531595960012
6,22,38,0.0008487576286840291
6,22,39,5.798382634613702e-05
6,22,40,0.00010768287921745664
6,22,41,0.0008029386951194393
6,22,42,0.00029738820942347443
6,22,43,0.0002348305029692863
6,22,44,0.0
6,22,45,0.0
6,22,46,0.0
6,22,47,0.0003753470227031286
6,22,48,0.0
6,23,1,0.0007876113747055977
6,23,2,0.0
6,23,3,0.0
6,23,4,0.0
6,23,5,0.0
6,23,6,0.0
6,23,7,0.0
6,23,8,0.0
6,23,9,0.0
6,23,10,0.0
6,23,11,0.0
6,23,12,0.0
6,23,13,0.0
6,23,14,0.0
6,23,15,0.0
6,23,16,0.0
6,23,17,0.0
6,23,18,0.0
6,23,19,0.0
6,23,20,0.0
6,23,21,0.0
6,23,22,0.0
6,23,23,0.0009549114667821115
6,23,24,0.003416294709464703
6,23,25,0.0034661836195922975
6,23,26,0.0027162852657204874
6,23,27,0.0020385921883136274
6,23,28,0.002578939632472063
6,23,29,0.001688843600895934
6,23,30,0.001347486012247974
6,23,31,0.0016250973376446673
6,23,32,0.0017817310152715019
6,23,33,0.002459559165903629
6,23,34,0.000961555275771902
6,23,35,0.0004318185910242683
6,23,36,0.0007826787373012823
6,23,37,0.0003433320082773173
6,23,38,0.0002428491692110702
6,23,39,0.00028767812741874974
6,23,40,5.393751202340085e-05
6,23,41,0.0002797108925179403
6,23,42,0.0006562458125647195
6,23,43,0.0002791191573362237
6,23,44,0.0004732903146170753
6,23,45,0.00024688049188556846
6,23,46,0.00022788773898985517
6,23,47,1.314214521815783e-05
6,23,48,0.0
6,24,1,0.0
6,24,2,0.0
6,24,3,0.0
6,24,4,0.0
6,24,5,0.0
6,24,6,0.0
6,24,7,0.0
6,24,8,0.0
6,24,9,0.0
6,24,10,0.0
6,24,11,0.0
6,24,12,0.0
6,24,13,0.0
6,24,14,0.0
6,24,15,0.0
6,24,16,0.0
6,24,17,0.0
6,24,18,0.0
6,24,19,0.0
6,24,20,0.0
6,24,21,0.0
6,24,22,0.0
6,24,23,0.0
6,24,24,0.00022226570774625998
6,24,25,0.0013664760359346697
6,24,26,0.002308011661408458
6,24,27,0.002562571985575899
6,24,28,0.0019321554781158844
6,24,29,0.0015990096596744056
6,24,30,0.0020481686379616422
6,24,31,0.0007635995204331809
6,24,32,0.0008321256302642535
6,24,33,0.002004083558887089
6,24,34,0.0011133776887274382
6,24,35,0.0012144973283255507
6,24,36,0.00048580273285574475
6,24,37,0.00013398301635753122
6,24,38,0.00020934899191978612
6,24,39,8.09106037085542e-05
6,24,40,0.0001258567548332111
6,24,41,0.00015060922435874597
6,24,42,0.00035501550469736206
6,24,43,0.00018203413610467592
6,24,44,3.64115094556163e-05
6,24,45,0.00016142182653028348
6,24,46,0.0
6,24,47,0.0002890895323428287
6,24,48,0.0
6,25,1,0.0
6,25,2,4.8320349601586156e-05
6,25,3,0.0
6,25,4,0.0
6,25,5,0.0
6,25,6,0.0
6,25,7,0.0
6,25,8,0.0
6,25,9,0.0
6,25,10,0.0
6,25,11,0.0
6,25,12,0.0
6,25,13,0.0
6,25,14,0.0
6,25,15,0.0
6,25,16,0.0
6,25,17,0.0
6,25,18,0.0
6,25,19,0.0
6,25,20,0.0
6,25,21,0.0
6,25,22,0.0
6,25,23,0.0
6,25,24,0.0
6,25,25,0.0011806951474607583
6,25,26,0.004073390395325334
6,25,27,0.0030080769432722547
6,25,28,0.004789719315771493
6,25,29,0.002700464280015198
6,25,30,0.0018912392660215733
6,25,31,0.0024672921287609583
6,25,32,0.0014268653244205306
6,25,33,0.0013830386582186953
6,25,34,0.0007785992551062308
6,25,35,0.0009743165995136544
6,25,36,0.00025496226778978364
6,25,37,0.0007119700617310142
6,25,38,0.0006102649470305074
6,25,39,0.0002001826690393906
6,25,40,0.0006551590863774186
6,25,41,0.00033755374396114403
6,25,42,4.3560855629122665e-05
6,25,43,0.000221102372215188
6,25,44,7.369676618860613e-05
6,25,45,0.00014416158425960296
6,25,46,0.0001345488107859838
6,25,47,0.0002527125891894508
6,25,48,0.0
6,26,1,0.00012077757286446234
6,26,2,0.00016909792246605322
6,26,3,0.0
6,26,4,0.0
6,26,5,0.0
6,26,6,0.0
6,26,7,0.0
6,26,8,0.0
6,26,9,0.0
6,26,10,0.0
6,26,11,0.0
6,26,12,0.0
6,26,13,0.0
6,26,14,0.0
6,26,15,0.0
6,26,16,0.0
6,26,17,0.0
6,26,18,0.0
6,26,19,0.0
6,26,20,0.0
6,26,21,0.0
6,26,22,0.0
6,26,23,0.0
6,26,24,0.0
6,26,25,0.0
6,26,26,0.0004638469293843758
6,26,27,0.0027926224991273205
6,26,28,0.002278844877353979
6,26,29,0.002645912112141612
6,26,30,0.0023094873092220944
6,26,31,0.002259203126917869
6,26,32,0.0012088765116170183
6,26,33,0.0010859470349159541
6,26,34,0.0008810488287442518
6,26,35,0.0013112220924901944
6,26,36,0.0015935051816212123
6,26,37,0.0004322677599394545
6,26,38,5.0852635211246274e-05
6,26,39,0.00013648882934949033
6,26,40,0.0008189480220836737
6,26,41,0.0001197819750363942
6,26,42,0.0001197819750363942
6,26,43,0.0006755917728348442
6,26,44,0.0
6,26,45,0.0004613195416886622
6,26,46,0.0
6,26,47,9.310121704439839e-05
6,26,48,0.0
6,27,1,0.0
6,27,2,0.0
6,27,3,0.0005485206039600498
6,27,4,0.0
6,27,5,0.0003290896881150512
6,27,6,0.0
6,27,7,0.0
6,27,8,0.0
6,27,9,0.0
6,27,10,0.0
6,27,11,0.0
6,27,12,0.0
6,27,13,0.0
6,27,14,0.0
6,27,15,0.0
6,27,16,0.0
6,27,17,0.0
6,27,18,0.0
6,27,19,0.0
6,27,20,0.0
6,27,21,0.0
6,27,22,0.0
6,27,23,0.0
6,27,24,0.0
6,27,25,0.0
6,27,26,0.0
6,27,27,0.0005048338284119225
6,27,28,0.0019786181186275276
6,27,29,0.0019923271731642645
6,27,30,0.0027427986874878365
6,27,31,0.003349292686572556
6,27,32,0.0019472652074638962
6,27,33,0.0016106221906909324
6,27,34,0.0005435893933458104
6,27,35,0.0007694605947890066
6,27,36,0.00048315237089785435
6,27,37,0.0007162344764528217
6,27,38,4.996739723680493e-05
6,27,39,8.941157451673882e-05
6,27,40,0.00042916340189173526
6,27,41,0.00022469214488632326
6,27,42,2.140122699636135e-05
6,27,43,0.0002655255793124417
6,27,44,2.4141833806148337e-05
6,27,45,3.777870452477866e-05
6,27,46,2.8334050081302593e-05
6,27,47,3.921145950189365e-05
6,27,48,0.0001306924593812223
6,28,1,0.0
6,28,2,2.373959671051405e-05
6,28,3,0.00043880388635648455
6,28,4,0.0
6,28,5,0.0
6,28,6,0.0
6,28,7,0.0
6,28,8,0.0
6,28,9,0.0
6,28,10,0.0
6,28,11,0.0
6,28,12,0.0
6,28,13,0.0
6,28,14,0.0
6,28,15,0.0
6,28,16,0.0
6,28,17,0.0
6,28,18,0.0
6,28,19,0.0
6,28,20,0.0
6,28,21,0.0
6,28,22,0.0
6,28,23,0.0
6,28,24,0.0
6,28,25,0.0
6,28,26,0.0
6,28,27,0.0
6,28,28,0.000700251082688377
6,28,29,0.001232920536186647
6,28,30,0.0017064352561104738
6,28,31,0.002891680948962962
6,28,32,0.0014604513651932816
6,28,33,0.0025971348364550026
6,28,34,0.003432643184857681
6,28,35,0.00035788589629636125
6,28,36,0.0002773600901917875
6,28,37,0.0004497311334205617
6,28,38,0.00019987769853805867
6,28,39,8.046918505946353e-05
6,28,40,0.0004917574998140121
6,28,41,0.00019259059925303424
6,28,42,0.0
6,28,43,1.2070916903074169e-05
6,28,44,0.00022932424858132806
6,28,45,0.0008404832438021026
6,28,46,0.0
6,28,47,0.0001698902326774115
6,28,48,0.00031365301848674485
6,29,1,0.001224128792025814
6,29,2,0.0
6,29,3,0.0
6,29,4,0.0
6,29,5,0.0
6,29,6,0.0
6,29,7,0.0
6,29,8,0.0
6,29,9,0.0
6,29,10,0.0
6,29,11,0.0
6,29,12,0.0
6,29,13,0.0
6,29,14,0.0
6,29,15,0.0
6,29,16,0.0
6,29,17,0.0
6,29,18,0.0
6,29,19,0.0
6,29,20,0.0
6,29,21,0.0
6,29,22,0.0
6,29,23,0.0
6,29,24,0.0
6,29,25,0.0
6,29,26,0.0
6,29,27,0.0
6,29,28,0.0
6,29,29,0.0014214262263919546
6,29,30,0.002509552311308538
6,29,31,0.00261734212094377
6,29,32,0.0025852994947509218
6,29,33,0.003092664712475697
6,29,34,0.003092664712475697
6,29,35,0.0028666276794910065
6,29,36,0.0033280320896545926
6,29,37,0.0009046704457496281
6,29,38,0.0009320884919156816
6,29,39,0.0005101397236674477
6,29,40,0.0006474819836640012
6,29,41,0.00030523490057404696
6,29,42,0.0004461172755497815
6,29,43,7.94552036460313e-05
6,29,44,0.0005562123379616852
6,29,45,0.0003937553215569132
6,29,46,8.289423900255646e-05
6,29,47,0.00011471724254955416
6,29,48,7.169308979439324e-05
6,30,1,0.0
6,30,2,0.0
6,30,3,0.00036108955243913896
6,30,4,0.0
6,30,5,0.0006620481002065036
6,30,6,0.0
6,30,7,0.0
6,30,8,0.0
6,30,9,0.0
6,30,10,0.0
6,30,11,0.0
6,30,12,0.0
6,30,13,0.0
6,30,14,0.0
6,30,15,0.0
6,30,16,0.0
6,30,17,0.0
6,30,18,0.0
6,30,19,0.0
6,30,20,0.0
6,30,21,0.0
6,30,22,0.0
6,30,23,0.0
6,30,24,0.0
6,30,25,0.0
6,30,26,0.0
6,30,27,0.0
6,30,28,0.0
6,30,29,0.0
6,30,30,0.0006960112378319252
6,30,31,0.0016238205100200629
6,30,32,0.007884089597739329
6,30,33,0.001170799578739038
6,30,34,0.0018666433809671052
6,30,35,0.0007755624551354025
6,30,36,0.0012173394275894044
6,30,37,0.0006396701859400448
6,30,38,0.0002741485626421902
6,30,39,0.0003139291567430835
6,30,40,3.924598855281158e-05
6,30,41,0.0015261755813133697
6,30,42,0.0005165525316022686
6,30,43,0.0005562123379616852
6,30,44,0.0008740460479381534
6,30,45,1.0363029195691314e-05
6,30,46,2.072605839138263e-05
6,30,47,0.0
6,30,48,0.0
6,31,1,0.0
6,31,2,0.0
6,31,3,0.0
6,31,4,0.00016791124205074742
6,31,5,0.0
6,31,6,0.0
6,31,7,0.0
6,31,8,0.0
6,31,9,0.0
6,31,10,0.0
6,31,11,0.0
6,31,12,0.0
6,31,13,0.0
6,31,14,0.0
6,31,15,0.0
6,31,16,0.0
6,31,17,0.0
6,31,18,0.0
6,31,19,0.0
6,31,20,0.0
6,31,21,0.0
6,31,22,0.0
6,31,23,0.0
6,31,24,0.0
6,31,25,0.0
6,31,26,0.0
6,31,27,0.0
6,31,28,0.0
6,31,29,0.0
6,31,30,0.0
6,31,31,0.0008047782220392576
6,31,32,0.0029905994178072892
6,31,33,0.0030919921136413784
6,31,34,0.0015614038986458021
6,31,35,0.00222779209674677
6,31,36,0.001880843341667364
6,31,37,0.0011643229533031718
6,31,38,0.00043343847252467566
6,31,39,0.0014598309822687389
6,31,40,0.0008667722211345785
6,31,41,0.0005677505208074999
6,31,42,0.0006114257171076037
6,31,43,0.0001231632706055545
6,31,44,0.0004310772804964688
6,31,45,0.00015418428558481328
6,31,46,4.818822967836972e-05
6,31,47,4.0007126483384975e-05
6,31,48,0.0
6,32,1,0.0003391154171842678
6,32,2,0.0
6,32,3,0.00016791124205074742
6,32,4,0.0
6,32,5,0.0
6,32,6,0.0
6,32,7,0.0
6,32,8,0.0
6,32,9,0.0
6,32,10,0.0
6,32,11,0.0
6,32,12,0.0
6,32,13,0.0
6,32,14,0.0
6,32,15,0.0
6,32,16,0.0
6,32,17,0.0
6,32,18,0.0
6,32,19,0.0
6,32,20,0.0
6,32,21,0.0
6,32,22,0.0
6,32,23,0.0
6,32,24,0.0
6,32,25,0.0
6,32,26,0.0
6,32,27,0.0
6,32,28,0.0
6,32,29,0.0
6,32,30,0.0
6,32,31,0.0
6,32,32,0.001698970899156772
6,32,33,0.0020544747402531636
6,32,34,0.004735567482910397
6,32,35,0.002912557462642144
6,32,36,0.0019264893210387988
6,32,37,0.0019037078779117248
6,32,38,0.0008923636395292746
6,32,39,0.0008029045358637148
6,32,40,0.00014597808945878752
6,32,41,0.0006551009134077077
6,32,42,0.0002947917089488801
6,32,43,0.00011084304578849953
6,32,44,9.853568091631735e-05
6,32,45,9.636670853901243e-05
6,32,46,0.0001156457347660609
6,32,47,0.0
6,32,48,1.3340283438791251e-05
6,33,1,0.0006261001115775138
6,33,2,0.0007012281352480052
6,33,3,0.0
6,33,4,0.0
6,33,5,0.0
6,33,6,0.0
6,33,7,0.0
6,33,8,0.0
6,33,9,0.0
6,33,10,0.0
6,33,11,0.0
6,33,12,0.0
6,33,13,0.0
6,33,14,0.0
6,33,15,0.0
6,33,16,0.0
6,33,17,0.0
6,33,18,0.0
6,33,19,0.0
6,33,20,0.0
6,33,21,0.0
6,33,22,0.0
6,33,23,0.0
6,33,24,0.0
6,33,25,0.0
6,33,26,0.0
6,33,27,0.0
6,33,28,0.0
6,33,29,0.0
6,33,30,0.0
6,33,31,0.0
6,33,32,0.0
6,33,33,0.003281779803578409
6,33,34,0.008953217015785667
6,33,35,0.003294504161981351
6,33,36,0.004927597161345299
6,33,37,0.002917237738627721
6,33,38,0.003523526295210603
6,33,39,0.003556337960877749
6,33,40,0.0027733817026218527
6,33,41,0.004041282690918676
6,33,42,0.0015126611923421821
6,33,43,0.0013116148984943256
6,33,44,0.00047116856877334743
6,33,45,0.00045832437829605895
6,33,46,0.0008070477700585103
6,33,47,0.0003722863760010679
6,33,48,5.515606035577979e-05
6,34,1,0.0
6,34,2,0.0002003580202830731
6,34,3,0.00023149182195855082
6,34,4,0.0
6,34,5,0.0
6,34,6,0.0
6,34,7,0.0
6,34,8,0.0
6,34,9,0.0
6,34,10,0.0
6,34,11,0.0
6,34,12,0.0
6,34,13,0.0
6,34,14,0.0
6,34,15,0.0
6,34,16,0.0
6,34,17,0.0
6,34,18,0.0
6,34,19,0.0
6,34,20,0.0
6,34,21,0.0
6,34,22,0.0
6,34,23,0.0
6,34,24,0.0
6,34,25,0.0
6,34,26,0.0
6,34,27,0.0
6,34,28,0.0
6,34,29,0.0
6,34,30,0.0
6,34,31,0.0
6,34,32,0.0
6,34,33,0.0
6,34,34,0.00197543951536667
6,34,35,0.00471991809871116
6,34,36,0.0052107869228151995
6,34,37,0.0037607770455770433
6,34,38,0.006089286485123097
6,34,39,0.0034242728908067126
6,34,40,0.00319787635311972
6,34,41,0.003251088776391283
6,34,42,0.00102725233190782
6,34,43,0.0022794021211825213
6,34,44,0.0012479396545045708
6,34,45,0.0018930738245310043
6,34,46,0.0012354818477010112
6,34,47,0.0018063020903065097
6,34,48,0.001502950214697618
6,35,1,0.0011797516559426307
6,35,2,0.0017585074710879081
6,35,3,0.0
6,35,4,0.0006686596168527314
6,35,5,0.0
6,35,6,0.0006172621670048184
6,35,7,0.0
6,35,8,0.0
6,35,9,0.0
6,35,10,0.0
6,35,11,0.0
6,35,12,0.0
6,35,13,0.0
6,35,14,0.0
6,35,15,0.0
6,35,16,0.0
6,35,17,0.0
6,35,18,0.0
6,35,19,0.0
6,35,20,0.0
6,35,21,0.0
6,35,22,0.0
6,35,23,0.0
6,35,24,0.0
6,35,25,0.0
6,35,26,0.0
6,35,27,0.0
6,35,28,0.0
6,35,29,0.0
6,35,30,0.0
6,35,31,0.0
6,35,32,0.0
6,35,33,0.0
6,35,34,0.0
6,35,35,0.0020304502809030457
6,35,36,0.0076855177105501484
6,35,37,0.004615659614934872
6,35,38,0.007427231641834021
6,35,39,0.0044437648613524896
6,35,40,0.002968100982708858
6,35,41,0.003030095814439224
6,35,42,0.003431437357067049
6,35,43,0.0020259750329203303
6,35,44,0.0014827002557622308
6,35,45,0.0017711561038862228
6,35,46,0.0015763262633609236
